oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	num_phenotype_shared	phenotype_intersect_abc
YIL095W	YCR088W	YBL007C	kd	p	1	(null, oxidative stress resistance: decreased, hydrogen peroxide (3 mM))
YIL095W	YCR088W	YBL007C	p	p	1	(null, oxidative stress resistance: decreased, hydrogen peroxide (3 mM))
YIL097W	YDR477W	YDR043C	tu	kd	1	(null, resistance to chemicals: decreased, glyoxal (20 mM))
YIL097W	YDR477W	YDR043C	tu	p	1	(null, resistance to chemicals: decreased, glyoxal (20 mM))
YIL109C	YDL195W	YLR208W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YIL109C	YDL195W	YPL085W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YIL122W	YGR229C	YJL095W	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YIL122W	YGR229C	YPL089C	tu	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YIL128W	YDR311W	YER171W	p	p	1	(null, starvation resistance: decreased,  )
YIL142W	YDL143W	YDR188W	p	p	3	(null, resistance to chemicals: decreased, latrunculin A); (null, resistance to chemicals: decreased, verrucarin A); (null, resistance to chemicals: decreased, nocodazole)
YIL142W	YDL143W	YJL014W	p	p	2	(null, resistance to chemicals: decreased, latrunculin A); (null, resistance to chemicals: decreased, nocodazole)
YIL148W	YHL025W	YEL037C	p	p	1	(null, desiccation resistance: decreased,  )
YIL148W	YHR030C	YMR276W	p	kd	2	(null, stress resistance: decreased, zinc dichloride (1 uM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YIL148W	YHR200W	YEL037C	p	p	1	(null, desiccation resistance: decreased,  )
YIL148W	YHR200W	YMR276W	p	p	1	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YIL153W	YFR040W	YDL047W	p	p	3	(null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, tunicamycin (0.5 and 5 ug/ml)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YIL156W	YGR229C	YDR388W	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YIR003W	YBL007C	YFR024C-A	p	p	1	(null, resistance to chemicals: increased, miconazole (1000 ug/ml))
YIR003W	YDR129C	YCR088W	p	p	1	(null, starvation resistance: decreased,  )
YIR006C	YHR030C	YER133W	p	kd	1	(null, toxin resistance: increased,  )
YIR010W	YBR107C	YGR179C	p	p	1	(null, starvation resistance: decreased,  )
YIR010W	YBR107C	YPR046W	p	p	1	(null, starvation resistance: decreased,  )
YIR010W	YDR318W	YDR130C	p	p	1	(null, starvation resistance: decreased,  )
YIR010W	YDR318W	YGR179C	p	p	1	(null, starvation resistance: decreased,  )
YIR010W	YDR318W	YMR117C	p	p	1	(null, starvation resistance: decreased,  )
YIR010W	YDR318W	YPR046W	p	p	1	(null, starvation resistance: decreased,  )
YIR010W	YGL086W	YDL028C	ku	ku	1	(null, starvation resistance: decreased,  )
YIR023W	YGL116W	YBR160W	ku	ku	1	(null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YIR023W	YGL116W	YBR160W	ku	p	1	(null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YIR023W	YGL116W	YBR160W	p	ku	1	(null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YIR023W	YGL116W	YBR160W	p	p	1	(null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YIR033W	YAL051W	YDR207C	tu	td	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YIR033W	YBR283C	YDR207C	tu	tu	2	(null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, hydroxyurea (100 mM))
YIR033W	YDL079C	YDR207C	tu	kd	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YJL020C	YDR388W	YGR268C	p	p	1	(null, resistance to chemicals: decreased, amitrole (22 mg/ml))
YJL020C	YDR388W	YMR109W	p	p	2	(null, resistance to chemicals: decreased, cycloheximide (0.18 uM)); (null, resistance to chemicals: decreased, chondramide derivative)
YJL020C	YDR388W	YNL094W	p	p	1	(null, resistance to chemicals: decreased, amitrole (22 mg/ml))
YJL023C	YDR477W	YER040W	tu	kd	2	(null, desiccation resistance: decreased,  ); (null, stress resistance: increased, zinc dichloride (1 uM))
YJL023C	YDR477W	YER040W	tu	p	2	(null, desiccation resistance: decreased,  ); (null, stress resistance: increased, zinc dichloride (1 uM))
YJL029C	YBR164C	YDR027C	p	p	5	(null, vacuolar morphology: abnormal,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, sirolimus); (null, metal resistance: decreased, manganese(2+) (12 mM)); (null, resistance to chemicals: decreased, hygromycin B (0.075 ug/ml))
YJL034W	YBR201W	YDR057W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YJL036W	YFL033C	YMR037C	tu	kd	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YJL053W	YDL077C	YML001W	p	p	9	(null, resistance to chemicals: decreased, caffeine (0.15%)); (null, resistance to chemicals: decreased, sirolimus (0.015 ug/ml)); (null, resistance to chemicals: decreased, mefloquine); (null, resistance to chemicals: decreased, actinomycin D (400 uM)); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml)); (null, resistance to chemicals: decreased, nigericin); (null, resistance to chemicals: decreased, mutalomycin sodium salt); (null, resistance to chemicals: decreased, alborixin); (null, resistance to chemicals: decreased, actinomycin D)
YJL061W	YBL079W	YDL116W	p	p	1	(null, starvation resistance: decreased,  )
YJL061W	YBL079W	YMR047C	p	p	1	(null, starvation resistance: decreased,  )
YJL061W	YBL079W	YMR129W	p	p	1	(null, starvation resistance: decreased,  )
YJL061W	YDL088C	YBL079W	p	p	1	(null, starvation resistance: decreased,  )
YJL061W	YDL088C	YMR047C	p	p	1	(null, starvation resistance: decreased,  )
YJL061W	YDL088C	YMR129W	p	p	1	(null, starvation resistance: decreased,  )
YJL062W	YER111C	YBL105C	ku	ku	1	(null, resistance to chemicals: decreased, staurosporine)
YJL074C	YBR087W	YFR027W	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YJL074C	YFR027W	YDL003W	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YJL084C	YBL007C	YLL039C	p	p	1	(null, resistance to chemicals: decreased, streptomycin (40 mg/ml))
YJL085W	YIL068C	YBR102C	p	p	1	(null, resistance to chemicals: decreased, tubulazole)
YJL085W	YIL068C	YPR055W	p	p	2	(null, resistance to chemicals: decreased, latrunculin A); (null, resistance to chemicals: decreased, tubulazole)
YJL092W	YCL061C	YLR182W	tu	tu	4	(null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, idarubicin (50 uM)); (null, resistance to chemicals: increased, benomyl (10 uM))
YJL092W	YDR363W	YPR164W	p	p	2	(null, resistance to chemicals: increased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM))
YJL092W	YDR369C	YMR224C	p	p	4	(null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, camptothecin (15 ug/ml))
YJL092W	YGL163C	YER095W	p	p	19	(null, UV resistance: decreased,  ); (null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml)); (null, resistance to chemicals: decreased, camptothecin (30 ug/ml)); (null, resistance to chemicals: decreased, oxaliplatin (4 mM)); (null, resistance to chemicals: decreased, mechlorethamine (62.5 uM)); (null, resistance to chemicals: decreased, cisplatin (500 uM)); (null, resistance to chemicals: decreased, 2-dimethylaminoethyl chloride (240 mM)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, 5-fluorouracil (15 ug/ml)); (null, resistance to chemicals: decreased, camptothecin (15 ug/ml)); (null, resistance to chemicals: decreased, sodium selenide (1 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, methylglyoxal (8 mM)); (null, resistance to chemicals: decreased, streptozocin (2 mM)); (null, resistance to chemicals: decreased, 4-nitroquinoline N-oxide (0.0313 uM))
YJL092W	YHR154W	YLR182W	tu	tu	3	(null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, methyl methanesulfonate)
YJL092W	YHR154W	YMR190C	p	p	8	(null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, resistance to chemicals: decreased, hydroxyurea (11.4 mg/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, camptothecin (15 ug/ml)); (null, resistance to chemicals: decreased, sodium selenide (1 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate)
YJL092W	YHR154W	YPR164W	p	p	13	(null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, resistance to chemicals: decreased, camptothecin (30 ug/ml)); (null, resistance to chemicals: decreased, camptothecin (5 ug/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, camptothecin (43 uM)); (null, resistance to chemicals: decreased, camptothecin (15 ug/ml)); (null, resistance to chemicals: increased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, sodium selenide (1 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, camptothecin)
YJL095W	YAL026C	YNL271C	kd	p	3	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, amitrole (22 mg/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YJL095W	YAL026C	YNL271C	p	p	3	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, amitrole (22 mg/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YJL095W	YBL105C	YDL203C	kd	kd	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YBL105C	YHR030C	kd	kd	1	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine (9 uM))
YJL095W	YBL105C	YHR030C	kd	ku	1	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine (9 uM))
YJL095W	YBL105C	YHR030C	ku	kd	1	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine (9 uM))
YJL095W	YBL105C	YHR030C	ku	ku	1	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine (9 uM))
YJL095W	YBL105C	YHR030C	p	kd	1	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine (9 uM))
YJL095W	YBL105C	YHR030C	p	ku	1	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine (9 uM))
YJL095W	YBL105C	YLL021W	kd	kd	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YBL105C	YNL271C	kd	kd	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YBL105C	YNL271C	p	kd	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YBR023C	YBL061C	kd	p	4	(null, resistance to chemicals: decreased, caspofungin); (null, resistance to chemicals: decreased, caffeine (6 mM)); (null, resistance to chemicals: decreased, colistin (5 ug/ml)|aminocandin (0.00125 ug/ml)); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml))
YJL095W	YBR023C	YHR030C	kd	ku	5	(null, toxin resistance: decreased, Trichothecin (1 uM)); (null, resistance to chemicals: decreased, caffeine (6 mM)); (null, resistance to chemicals: decreased, colistin (5 ug/ml)|aminocandin (0.00125 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml))
YJL095W	YBR023C	YHR030C	ku	ku	5	(null, toxin resistance: decreased, Trichothecin (1 uM)); (null, resistance to chemicals: decreased, caffeine (6 mM)); (null, resistance to chemicals: decreased, colistin (5 ug/ml)|aminocandin (0.00125 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml))
YJL095W	YBR023C	YHR030C	p	ku	5	(null, toxin resistance: decreased, Trichothecin (1 uM)); (null, resistance to chemicals: decreased, caffeine (6 mM)); (null, resistance to chemicals: decreased, colistin (5 ug/ml)|aminocandin (0.00125 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml))
YJL095W	YBR229C	YHR030C	kd	ku	7	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, tunicamycin (6 ug/ml)); (null, resistance to chemicals: decreased, L-1,4-dithiothreitol (20 mM)); (null, resistance to chemicals: decreased, tunicamycin (0.5 and 5 ug/ml)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml))
YJL095W	YBR229C	YHR030C	ku	ku	7	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, tunicamycin (6 ug/ml)); (null, resistance to chemicals: decreased, L-1,4-dithiothreitol (20 mM)); (null, resistance to chemicals: decreased, tunicamycin (0.5 and 5 ug/ml)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml))
YJL095W	YBR229C	YHR030C	p	ku	7	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, tunicamycin (6 ug/ml)); (null, resistance to chemicals: decreased, L-1,4-dithiothreitol (20 mM)); (null, resistance to chemicals: decreased, tunicamycin (0.5 and 5 ug/ml)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml))
YJL095W	YDR146C	YNL271C	kd	td	1	(null, resistance to chemicals: decreased, glyoxal (20 mM))
YJL095W	YDR146C	YNL271C	p	td	1	(null, resistance to chemicals: decreased, glyoxal (20 mM))
YJL095W	YDR207C	YNL271C	kd	td	5	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, amitrole (22 mg/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, Calcofluor White (3 ug/ml))
YJL095W	YDR207C	YNL271C	p	td	5	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, amitrole (22 mg/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, Calcofluor White (3 ug/ml))
YJL095W	YDR388W	YBL007C	kd	p	5	(null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, resistance to chemicals: decreased, cycloheximide (0.1 ug/ml)); (null, resistance to chemicals: decreased, fluconazole (100 uM)); (null, resistance to chemicals: decreased, mefloquine); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml))
YJL095W	YDR388W	YDL127W	kd	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YJL095W	YDR388W	YGR229C	kd	p	3	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YJL095W	YDR388W	YMR109W	kd	p	2	(null, resistance to chemicals: decreased, cycloheximide (0.18 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM))
YJL095W	YDR388W	YMR109W	p	p	2	(null, resistance to chemicals: decreased, cycloheximide (0.18 uM)); (null, resistance to chemicals: decreased, fluconazole (100 uM))
YJL095W	YER040W	YPL089C	kd	td	1	(null, resistance to chemicals: increased, hydroxyurea (100 mM))
YJL095W	YER111C	YBL105C	kd	ku	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YER111C	YBL105C	ku	ku	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YER111C	YBL105C	p	ku	1	(null, resistance to chemicals: decreased, staurosporine)
YJL095W	YER111C	YGR189C	kd	td	1	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YJL095W	YER111C	YHR030C	kd	ku	11	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Congo Red (0.3 mg/ml)); (null, resistance to chemicals: decreased, Calcofluor White (0.3 mg/ml)); (null, resistance to chemicals: decreased, tirapazamine (200 uM)); (null, resistance to chemicals: decreased, colistin (5 ug/ml)|aminocandin (0.00125 ug/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, melphalan (800 uM)); (null, metal resistance: decreased, cadmium dichloride (100 uM)); (null, resistance to chemicals: decreased, Calcofluor White (3 ug/ml))
YJL095W	YER111C	YHR030C	kd	p	11	(null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Congo Red (0.3 mg/ml)); (null, resistance to chemicals: decreased, Calcofluor White (0.3 mg/ml)); (null, resistance to chemicals: decreased, tirapazamine (200 uM)); (null, resistance to chemicals: decreased, colistin (5 ug/ml)|aminocandin (0.00125 ug/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, melphalan (800 uM)); (null, metal resistance: decreased, cadmium dichloride (100 uM)); (null, resistance to chemicals: decreased, Calcofluor White (3 ug/ml))
